,Candidat,Date,Nb de likes
1540,UPR_Asselineau,2021-12-11 06:47:52+00:00,142
1541,UPR_Asselineau,2021-12-11 06:35:22+00:00,1606
1542,UPR_Asselineau,2021-12-10 18:05:04+00:00,383
1543,UPR_Asselineau,2021-12-10 14:57:33+00:00,416
1544,UPR_Asselineau,2021-12-10 14:46:06+00:00,883
1545,UPR_Asselineau,2021-12-10 03:05:39+00:00,472
1546,UPR_Asselineau,2021-12-10 02:52:06+00:00,407
1547,UPR_Asselineau,2021-12-10 02:44:52+00:00,137
1548,UPR_Asselineau,2021-12-10 02:36:28+00:00,894
1549,UPR_Asselineau,2021-12-09 21:32:57+00:00,224
1550,UPR_Asselineau,2021-12-09 21:21:54+00:00,515
1551,UPR_Asselineau,2021-12-09 16:24:32+00:00,276
1552,UPR_Asselineau,2021-12-09 16:14:35+00:00,251
1553,UPR_Asselineau,2021-12-09 15:25:15+00:00,174
1554,UPR_Asselineau,2021-12-09 14:44:52+00:00,420
1555,UPR_Asselineau,2021-12-09 14:21:12+00:00,731
1556,UPR_Asselineau,2021-12-09 13:43:38+00:00,706
1557,UPR_Asselineau,2021-12-09 10:40:19+00:00,145
1558,UPR_Asselineau,2021-12-09 10:35:52+00:00,189
1559,UPR_Asselineau,2021-12-09 10:27:53+00:00,92
1560,UPR_Asselineau,2021-12-09 10:15:35+00:00,93
1561,UPR_Asselineau,2021-12-09 10:10:48+00:00,71
1562,UPR_Asselineau,2021-12-09 10:03:29+00:00,71
1563,UPR_Asselineau,2021-12-08 23:10:54+00:00,597
1564,UPR_Asselineau,2021-12-08 22:17:40+00:00,230
1565,UPR_Asselineau,2021-12-08 22:08:13+00:00,823
1566,UPR_Asselineau,2021-12-08 16:26:39+00:00,241
1567,UPR_Asselineau,2021-12-08 14:47:58+00:00,257
1568,UPR_Asselineau,2021-12-08 14:21:55+00:00,669
1569,UPR_Asselineau,2021-12-08 13:19:22+00:00,618
1570,UPR_Asselineau,2021-12-08 13:15:40+00:00,1137
1571,UPR_Asselineau,2021-12-08 09:53:23+00:00,1031
1572,UPR_Asselineau,2021-12-08 08:43:23+00:00,1535
1573,UPR_Asselineau,2021-12-08 08:04:55+00:00,501
1574,UPR_Asselineau,2021-12-08 07:57:19+00:00,1773
1575,UPR_Asselineau,2021-12-07 09:44:09+00:00,581
1576,UPR_Asselineau,2021-12-06 21:04:47+00:00,1766
1577,UPR_Asselineau,2021-12-06 09:57:10+00:00,1221
1578,UPR_Asselineau,2021-12-05 23:28:39+00:00,2481
1579,UPR_Asselineau,2021-12-05 19:11:05+00:00,965
1580,UPR_Asselineau,2021-12-05 18:52:02+00:00,628
1581,UPR_Asselineau,2021-12-05 18:49:35+00:00,410
1582,UPR_Asselineau,2021-12-05 18:46:49+00:00,1586
1583,UPR_Asselineau,2021-12-04 19:24:04+00:00,497
1584,UPR_Asselineau,2021-12-04 00:09:07+00:00,513
1585,UPR_Asselineau,2021-12-03 18:46:35+00:00,453
1586,UPR_Asselineau,2021-12-03 18:39:26+00:00,603
1587,UPR_Asselineau,2021-12-03 18:30:50+00:00,504
1588,UPR_Asselineau,2021-12-03 18:19:04+00:00,1107
1589,UPR_Asselineau,2021-12-03 17:10:50+00:00,563
1590,UPR_Asselineau,2021-12-03 15:25:29+00:00,288
1591,UPR_Asselineau,2021-12-03 14:38:27+00:00,520
1592,UPR_Asselineau,2021-12-03 13:04:39+00:00,61
1593,UPR_Asselineau,2021-12-03 12:50:00+00:00,1424
1594,UPR_Asselineau,2021-12-03 11:26:02+00:00,218
1595,UPR_Asselineau,2021-12-03 11:19:57+00:00,296
1596,UPR_Asselineau,2021-12-03 11:16:18+00:00,212
1597,UPR_Asselineau,2021-12-03 11:11:31+00:00,182
1598,UPR_Asselineau,2021-12-03 10:57:57+00:00,110
1599,UPR_Asselineau,2021-12-03 10:39:20+00:00,136
1600,UPR_Asselineau,2021-12-03 10:32:06+00:00,153
1601,UPR_Asselineau,2021-12-03 10:25:50+00:00,142
1602,UPR_Asselineau,2021-12-03 10:20:05+00:00,609
1603,UPR_Asselineau,2021-12-02 13:34:38+00:00,271
1604,UPR_Asselineau,2021-12-02 00:45:14+00:00,461
1605,UPR_Asselineau,2021-12-02 00:36:58+00:00,1523
1606,UPR_Asselineau,2021-12-01 19:12:25+00:00,314
1607,ZemmourEric,2021-12-29 15:37:49+00:00,5202
1608,ZemmourEric,2021-12-29 14:53:31+00:00,7056
1609,ZemmourEric,2021-12-28 13:12:41+00:00,9300
1610,ZemmourEric,2021-12-27 21:06:50+00:00,12248
1611,ZemmourEric,2021-12-27 19:44:04+00:00,3827
1612,ZemmourEric,2021-12-27 18:41:32+00:00,2283
1613,ZemmourEric,2021-12-27 17:06:13+00:00,4540
1614,ZemmourEric,2021-12-27 10:59:43+00:00,5412
1615,ZemmourEric,2021-12-26 21:52:18+00:00,6173
1616,ZemmourEric,2021-12-26 21:16:00+00:00,603
1617,ZemmourEric,2021-12-26 21:14:47+00:00,545
1618,ZemmourEric,2021-12-26 21:14:33+00:00,514
1619,ZemmourEric,2021-12-26 18:46:07+00:00,4196
1620,ZemmourEric,2021-12-26 16:24:00+00:00,3430
1621,ZemmourEric,2021-12-26 15:56:55+00:00,6014
1622,ZemmourEric,2021-12-26 11:01:57+00:00,3939
1623,ZemmourEric,2021-12-25 18:03:31+00:00,4598
1624,ZemmourEric,2021-12-25 17:51:58+00:00,7070
1625,ZemmourEric,2021-12-25 11:42:27+00:00,3887
1626,ZemmourEric,2021-12-24 18:23:29+00:00,14462
1627,ZemmourEric,2021-12-24 16:40:04+00:00,6034
1628,ZemmourEric,2021-12-24 15:06:08+00:00,14792
1629,ZemmourEric,2021-12-24 12:03:55+00:00,6557
1630,ZemmourEric,2021-12-24 10:29:46+00:00,6437
1631,ZemmourEric,2021-12-24 08:30:47+00:00,11833
1632,ZemmourEric,2021-12-23 21:11:10+00:00,7716
1633,ZemmourEric,2021-12-23 18:48:58+00:00,6467
1634,ZemmourEric,2021-12-23 16:42:06+00:00,5598
1635,ZemmourEric,2021-12-23 16:13:03+00:00,8778
1636,ZemmourEric,2021-12-23 15:45:28+00:00,6542
1637,ZemmourEric,2021-12-23 11:35:18+00:00,7073
1638,ZemmourEric,2021-12-23 10:41:31+00:00,3770
1639,ZemmourEric,2021-12-22 23:27:32+00:00,6634
1640,ZemmourEric,2021-12-22 22:15:28+00:00,9042
1641,ZemmourEric,2021-12-22 20:13:00+00:00,6158
1642,ZemmourEric,2021-12-22 18:35:32+00:00,2955
1643,ZemmourEric,2021-12-22 18:20:11+00:00,3490
1644,ZemmourEric,2021-12-22 17:52:48+00:00,3207
1645,ZemmourEric,2021-12-22 17:37:19+00:00,5764
1646,ZemmourEric,2021-12-22 17:13:39+00:00,2228
1647,ZemmourEric,2021-12-22 17:12:32+00:00,2169
1648,ZemmourEric,2021-12-22 17:11:40+00:00,3251
1649,ZemmourEric,2021-12-22 14:12:06+00:00,4801
1650,ZemmourEric,2021-12-22 11:30:31+00:00,13273
1651,ZemmourEric,2021-12-22 11:19:23+00:00,5759
1652,ZemmourEric,2021-12-22 10:49:42+00:00,5743
1653,ZemmourEric,2021-12-21 20:46:13+00:00,4384
1654,ZemmourEric,2021-12-21 19:04:39+00:00,1228
1655,ZemmourEric,2021-12-21 17:09:42+00:00,8545
1656,ZemmourEric,2021-12-21 15:30:15+00:00,4991
1657,ZemmourEric,2021-12-21 12:39:22+00:00,6210
1658,ZemmourEric,2021-12-21 10:22:54+00:00,8029
1659,ZemmourEric,2021-12-20 16:38:33+00:00,8429
1660,ZemmourEric,2021-12-20 14:20:28+00:00,3544
1661,ZemmourEric,2021-12-20 10:33:38+00:00,15059
1662,ZemmourEric,2021-12-20 10:33:38+00:00,10954
1663,ZemmourEric,2021-12-20 10:33:37+00:00,14723
1664,ZemmourEric,2021-12-19 20:03:15+00:00,17757
1665,ZemmourEric,2021-12-19 16:29:36+00:00,1972
1666,ZemmourEric,2021-12-19 14:59:45+00:00,8616
1667,ZemmourEric,2021-12-19 13:40:40+00:00,5918
1668,ZemmourEric,2021-12-19 13:39:37+00:00,5070
1669,ZemmourEric,2021-12-18 21:49:21+00:00,5017
1670,ZemmourEric,2021-12-18 21:08:51+00:00,2767
1671,ZemmourEric,2021-12-18 20:55:00+00:00,11016
1672,ZemmourEric,2021-12-18 20:26:20+00:00,3424
1673,ZemmourEric,2021-12-18 20:04:47+00:00,11113
1674,ZemmourEric,2021-12-18 19:38:16+00:00,3932
1675,ZemmourEric,2021-12-18 19:10:39+00:00,5227
1676,ZemmourEric,2021-12-18 16:15:55+00:00,3291
1677,ZemmourEric,2021-12-18 15:20:48+00:00,4591
1678,ZemmourEric,2021-12-18 15:14:10+00:00,4941
1679,ZemmourEric,2021-12-18 13:47:44+00:00,3896
1680,ZemmourEric,2021-12-18 12:32:58+00:00,3524
1681,ZemmourEric,2021-12-18 12:22:59+00:00,3929
1682,ZemmourEric,2021-12-18 10:57:53+00:00,4445
1683,ZemmourEric,2021-12-18 10:35:22+00:00,14364
1684,ZemmourEric,2021-12-18 09:50:25+00:00,6390
1685,ZemmourEric,2021-12-18 09:35:20+00:00,5282
1686,ZemmourEric,2021-12-18 08:31:41+00:00,13455
1687,ZemmourEric,2021-12-17 21:33:15+00:00,10951
1688,ZemmourEric,2021-12-17 21:25:53+00:00,3726
1689,ZemmourEric,2021-12-17 15:00:25+00:00,2499
1690,ZemmourEric,2021-12-17 11:56:53+00:00,3447
1691,ZemmourEric,2021-12-17 11:45:43+00:00,605
1692,ZemmourEric,2021-12-17 11:40:55+00:00,1961
1693,ZemmourEric,2021-12-17 11:40:04+00:00,2262
1694,ZemmourEric,2021-12-17 11:38:15+00:00,1536
1695,ZemmourEric,2021-12-17 11:32:27+00:00,2300
1696,ZemmourEric,2021-12-17 10:46:11+00:00,1291
1697,ZemmourEric,2021-12-17 09:31:06+00:00,2079
1698,ZemmourEric,2021-12-17 08:03:04+00:00,5977
1699,ZemmourEric,2021-12-17 08:01:37+00:00,3587
1700,ZemmourEric,2021-12-17 07:58:50+00:00,3620
1701,ZemmourEric,2021-12-17 07:57:48+00:00,4843
1702,ZemmourEric,2021-12-17 07:56:55+00:00,3668
1703,ZemmourEric,2021-12-17 07:44:45+00:00,8528
1704,ZemmourEric,2021-12-17 00:15:06+00:00,13882
1705,ZemmourEric,2021-12-16 23:49:36+00:00,3790
1706,ZemmourEric,2021-12-16 23:49:18+00:00,5121
1707,ZemmourEric,2021-12-16 23:47:57+00:00,7187
1708,ZemmourEric,2021-12-16 23:31:44+00:00,2472
1709,ZemmourEric,2021-12-16 23:29:11+00:00,3026
1710,ZemmourEric,2021-12-16 23:28:45+00:00,2225
1711,ZemmourEric,2021-12-16 23:28:22+00:00,4618
1712,ZemmourEric,2021-12-16 23:20:20+00:00,4210
1713,ZemmourEric,2021-12-16 23:18:54+00:00,4940
1714,ZemmourEric,2021-12-16 23:18:19+00:00,2152
1715,ZemmourEric,2021-12-16 23:09:39+00:00,2149
1716,ZemmourEric,2021-12-16 22:52:18+00:00,9335
1717,ZemmourEric,2021-12-16 22:51:57+00:00,3186
1718,ZemmourEric,2021-12-16 22:48:43+00:00,2495
1719,ZemmourEric,2021-12-16 22:44:13+00:00,1943
1720,ZemmourEric,2021-12-16 22:43:51+00:00,2562
1721,ZemmourEric,2021-12-16 22:43:05+00:00,1945
1722,ZemmourEric,2021-12-16 22:37:59+00:00,3157
1723,ZemmourEric,2021-12-16 22:37:20+00:00,1889
1724,ZemmourEric,2021-12-16 22:35:46+00:00,2221
1725,ZemmourEric,2021-12-16 22:35:21+00:00,1839
1726,ZemmourEric,2021-12-16 22:34:54+00:00,1886
1727,ZemmourEric,2021-12-16 22:34:14+00:00,2794
1728,ZemmourEric,2021-12-16 22:33:47+00:00,3065
1729,ZemmourEric,2021-12-16 22:24:49+00:00,2529
1730,ZemmourEric,2021-12-16 22:23:20+00:00,2309
1731,ZemmourEric,2021-12-16 22:22:28+00:00,4486
1732,ZemmourEric,2021-12-16 22:01:35+00:00,5251
1733,ZemmourEric,2021-12-16 21:56:39+00:00,2271
1734,ZemmourEric,2021-12-16 21:55:32+00:00,1515
1735,ZemmourEric,2021-12-16 21:54:23+00:00,1896
1736,ZemmourEric,2021-12-16 21:53:14+00:00,3848
1737,ZemmourEric,2021-12-16 21:40:34+00:00,5300
1738,ZemmourEric,2021-12-16 21:40:10+00:00,2228
1739,ZemmourEric,2021-12-16 21:37:14+00:00,14422
1740,ZemmourEric,2021-12-16 21:36:35+00:00,2363
1741,ZemmourEric,2021-12-16 21:24:56+00:00,4797
1742,ZemmourEric,2021-12-16 21:23:26+00:00,3562
1743,ZemmourEric,2021-12-16 21:19:29+00:00,2423
1744,ZemmourEric,2021-12-16 21:19:04+00:00,276
1745,ZemmourEric,2021-12-16 21:18:24+00:00,2006
1746,ZemmourEric,2021-12-16 21:17:59+00:00,3104
1747,ZemmourEric,2021-12-16 21:04:00+00:00,2670
1748,ZemmourEric,2021-12-16 21:03:00+00:00,4265
1749,ZemmourEric,2021-12-16 21:00:41+00:00,10321
1750,ZemmourEric,2021-12-16 21:00:08+00:00,3084
1751,ZemmourEric,2021-12-16 20:59:50+00:00,2173
1752,ZemmourEric,2021-12-16 20:59:02+00:00,1336
1753,ZemmourEric,2021-12-16 20:57:56+00:00,3193
1754,ZemmourEric,2021-12-16 20:53:42+00:00,1230
1755,ZemmourEric,2021-12-16 20:52:56+00:00,3263
1756,ZemmourEric,2021-12-16 20:51:55+00:00,2280
1757,ZemmourEric,2021-12-16 20:49:01+00:00,4706
1758,ZemmourEric,2021-12-16 20:47:27+00:00,3335
1759,ZemmourEric,2021-12-16 20:41:31+00:00,2416
1760,ZemmourEric,2021-12-16 20:41:08+00:00,5463
1761,ZemmourEric,2021-12-16 20:40:45+00:00,1862
1762,ZemmourEric,2021-12-16 20:40:19+00:00,1645
1763,ZemmourEric,2021-12-16 20:39:46+00:00,2024
1764,ZemmourEric,2021-12-16 20:39:19+00:00,2292
1765,ZemmourEric,2021-12-16 20:00:07+00:00,5364
1766,ZemmourEric,2021-12-16 16:23:01+00:00,3932
1767,ZemmourEric,2021-12-16 13:28:56+00:00,4123
1768,ZemmourEric,2021-12-16 12:36:40+00:00,5156
1769,ZemmourEric,2021-12-16 11:47:33+00:00,2373
1770,ZemmourEric,2021-12-16 11:44:46+00:00,1760
1771,ZemmourEric,2021-12-16 11:43:43+00:00,3142
1772,ZemmourEric,2021-12-16 11:41:41+00:00,2441
1773,ZemmourEric,2021-12-16 11:36:37+00:00,2111
1774,ZemmourEric,2021-12-16 11:36:23+00:00,1640
1775,ZemmourEric,2021-12-16 11:31:40+00:00,2263
1776,ZemmourEric,2021-12-16 11:27:38+00:00,4177
1777,ZemmourEric,2021-12-16 11:26:04+00:00,2706
1778,ZemmourEric,2021-12-16 08:24:46+00:00,2456
1779,ZemmourEric,2021-12-16 00:12:22+00:00,11149
1780,ZemmourEric,2021-12-16 00:00:50+00:00,4999
1781,ZemmourEric,2021-12-15 23:55:56+00:00,3046
1782,ZemmourEric,2021-12-15 23:17:32+00:00,1425
1783,ZemmourEric,2021-12-15 23:09:43+00:00,2471
1784,ZemmourEric,2021-12-15 23:03:25+00:00,4479
1785,ZemmourEric,2021-12-15 23:01:24+00:00,2556
1786,ZemmourEric,2021-12-15 22:40:35+00:00,3739
1787,ZemmourEric,2021-12-15 17:10:02+00:00,5759
1788,ZemmourEric,2021-12-15 14:50:27+00:00,5491
1789,ZemmourEric,2021-12-15 12:35:18+00:00,3046
1790,ZemmourEric,2021-12-15 11:22:25+00:00,1737
1791,ZemmourEric,2021-12-15 08:27:51+00:00,4062
1792,ZemmourEric,2021-12-15 08:25:33+00:00,2338
1793,ZemmourEric,2021-12-15 08:24:03+00:00,2236
1794,ZemmourEric,2021-12-15 08:21:33+00:00,3458
1795,ZemmourEric,2021-12-15 07:59:59+00:00,3608
1796,ZemmourEric,2021-12-15 07:49:02+00:00,2436
1797,ZemmourEric,2021-12-15 07:44:46+00:00,7916
1798,ZemmourEric,2021-12-15 07:43:12+00:00,4257
1799,ZemmourEric,2021-12-15 07:12:52+00:00,3259
1800,ZemmourEric,2021-12-15 07:05:41+00:00,3243
1801,ZemmourEric,2021-12-15 07:02:18+00:00,2314
1802,ZemmourEric,2021-12-15 06:56:13+00:00,4839
1803,ZemmourEric,2021-12-15 06:55:02+00:00,10126
1804,ZemmourEric,2021-12-15 06:54:02+00:00,3821
1805,ZemmourEric,2021-12-15 06:47:01+00:00,7130
1806,ZemmourEric,2021-12-14 21:52:28+00:00,1324
1807,ZemmourEric,2021-12-14 21:48:49+00:00,5017
1808,ZemmourEric,2021-12-14 18:19:10+00:00,2836
1809,ZemmourEric,2021-12-14 11:26:38+00:00,7434
1810,ZemmourEric,2021-12-14 07:50:54+00:00,3752
1811,ZemmourEric,2021-12-13 18:15:37+00:00,5318
1812,ZemmourEric,2021-12-13 17:33:58+00:00,5282
1813,ZemmourEric,2021-12-13 15:28:37+00:00,2833
1814,ZemmourEric,2021-12-13 10:02:34+00:00,5106
1815,ZemmourEric,2021-12-12 19:19:44+00:00,5324
1816,ZemmourEric,2021-12-12 13:50:11+00:00,5955
1817,ZemmourEric,2021-12-12 13:09:59+00:00,6329
1818,ZemmourEric,2021-12-12 11:05:59+00:00,4734
1819,ZemmourEric,2021-12-12 10:05:13+00:00,9429
1820,ZemmourEric,2021-12-12 09:36:13+00:00,10557
1821,ZemmourEric,2021-12-12 09:34:47+00:00,4715
1822,ZemmourEric,2021-12-12 07:30:00+00:00,3252
1823,ZemmourEric,2021-12-11 15:10:40+00:00,11670
1824,ZemmourEric,2021-12-11 13:34:41+00:00,8617
1825,ZemmourEric,2021-12-11 10:57:51+00:00,4999
1826,ZemmourEric,2021-12-11 10:55:04+00:00,9859
1827,ZemmourEric,2021-12-11 10:05:36+00:00,7105
1828,ZemmourEric,2021-12-11 09:41:11+00:00,6873
1829,ZemmourEric,2021-12-10 19:31:55+00:00,4957
1830,ZemmourEric,2021-12-10 17:46:53+00:00,3572
1831,ZemmourEric,2021-12-10 17:30:24+00:00,1517
1832,ZemmourEric,2021-12-10 17:27:47+00:00,4934
1833,ZemmourEric,2021-12-10 16:49:32+00:00,5595
1834,ZemmourEric,2021-12-10 15:42:29+00:00,5321
1835,ZemmourEric,2021-12-10 15:40:34+00:00,2740
1836,ZemmourEric,2021-12-10 15:39:02+00:00,3010
1837,ZemmourEric,2021-12-10 15:37:52+00:00,3294
1838,ZemmourEric,2021-12-10 13:49:30+00:00,7348
1839,ZemmourEric,2021-12-10 12:46:53+00:00,7059
1840,ZemmourEric,2021-12-09 23:48:02+00:00,5574
1841,ZemmourEric,2021-12-09 23:43:18+00:00,1931
1842,ZemmourEric,2021-12-09 23:38:06+00:00,6335
1843,ZemmourEric,2021-12-09 23:07:44+00:00,4932
1844,ZemmourEric,2021-12-09 22:35:32+00:00,3128
1845,ZemmourEric,2021-12-09 22:34:26+00:00,7100
1846,ZemmourEric,2021-12-09 22:33:52+00:00,2294
1847,ZemmourEric,2021-12-09 22:33:18+00:00,2893
1848,ZemmourEric,2021-12-09 22:32:50+00:00,3044
1849,ZemmourEric,2021-12-09 22:32:15+00:00,3853
1850,ZemmourEric,2021-12-09 22:31:25+00:00,5243
1851,ZemmourEric,2021-12-09 22:31:07+00:00,2364
1852,ZemmourEric,2021-12-09 22:18:16+00:00,4786
1853,ZemmourEric,2021-12-09 22:17:51+00:00,4623
1854,ZemmourEric,2021-12-09 22:17:29+00:00,1970
1855,ZemmourEric,2021-12-09 22:16:19+00:00,2353
1856,ZemmourEric,2021-12-09 22:12:29+00:00,1834
1857,ZemmourEric,2021-12-09 22:11:14+00:00,3720
1858,ZemmourEric,2021-12-09 22:10:38+00:00,2312
1859,ZemmourEric,2021-12-09 22:09:47+00:00,3297
1860,ZemmourEric,2021-12-09 22:00:45+00:00,2006
1861,ZemmourEric,2021-12-09 21:59:47+00:00,1930
1862,ZemmourEric,2021-12-09 21:58:17+00:00,3468
1863,ZemmourEric,2021-12-09 21:57:52+00:00,2546
1864,ZemmourEric,2021-12-09 21:57:22+00:00,5136
1865,ZemmourEric,2021-12-09 21:51:41+00:00,7204
1866,ZemmourEric,2021-12-09 21:44:12+00:00,1831
1867,ZemmourEric,2021-12-09 21:42:46+00:00,6320
1868,ZemmourEric,2021-12-09 21:42:22+00:00,1579
1869,ZemmourEric,2021-12-09 21:35:17+00:00,1561
1870,ZemmourEric,2021-12-09 21:33:44+00:00,1478
1871,ZemmourEric,2021-12-09 21:31:01+00:00,2905
1872,ZemmourEric,2021-12-09 21:30:35+00:00,2033
1873,ZemmourEric,2021-12-09 21:30:10+00:00,3180
1874,ZemmourEric,2021-12-09 21:29:42+00:00,1849
1875,ZemmourEric,2021-12-09 21:20:56+00:00,3424
1876,ZemmourEric,2021-12-09 21:18:29+00:00,1302
1877,ZemmourEric,2021-12-09 21:18:29+00:00,1865
1878,ZemmourEric,2021-12-09 21:17:31+00:00,2414
1879,ZemmourEric,2021-12-09 21:14:56+00:00,1938
1880,ZemmourEric,2021-12-09 21:13:09+00:00,2043
1881,ZemmourEric,2021-12-09 21:12:23+00:00,1993
1882,ZemmourEric,2021-12-09 21:05:24+00:00,2641
1883,ZemmourEric,2021-12-09 21:01:58+00:00,1964
1884,ZemmourEric,2021-12-09 20:59:13+00:00,3157
1885,ZemmourEric,2021-12-09 20:58:46+00:00,2095
1886,ZemmourEric,2021-12-09 20:58:05+00:00,3238
1887,ZemmourEric,2021-12-09 20:57:35+00:00,1891
1888,ZemmourEric,2021-12-09 20:57:15+00:00,2431
1889,ZemmourEric,2021-12-09 20:46:48+00:00,7032
1890,ZemmourEric,2021-12-09 20:46:18+00:00,2693
1891,ZemmourEric,2021-12-09 20:43:57+00:00,1758
1892,ZemmourEric,2021-12-09 20:42:51+00:00,4306
1893,ZemmourEric,2021-12-09 20:41:57+00:00,1914
1894,ZemmourEric,2021-12-09 20:38:12+00:00,2613
1895,ZemmourEric,2021-12-09 20:35:27+00:00,1974
1896,ZemmourEric,2021-12-09 20:34:01+00:00,1664
1897,ZemmourEric,2021-12-09 20:33:07+00:00,1798
1898,ZemmourEric,2021-12-09 20:25:32+00:00,10719
1899,ZemmourEric,2021-12-09 20:23:39+00:00,3381
1900,ZemmourEric,2021-12-09 20:22:49+00:00,3121
1901,ZemmourEric,2021-12-09 17:43:14+00:00,3553
1902,ZemmourEric,2021-12-09 16:03:52+00:00,2466
1903,ZemmourEric,2021-12-09 12:02:14+00:00,10898
1904,ZemmourEric,2021-12-08 23:51:36+00:00,10589
1905,ZemmourEric,2021-12-08 18:33:59+00:00,10433
1906,ZemmourEric,2021-12-08 16:21:23+00:00,6769
1907,ZemmourEric,2021-12-08 13:27:24+00:00,3601
1908,ZemmourEric,2021-12-08 12:55:45+00:00,3583
1909,ZemmourEric,2021-12-08 12:23:05+00:00,4490
1910,ZemmourEric,2021-12-08 12:15:57+00:00,5899
1911,ZemmourEric,2021-12-08 08:34:11+00:00,1318
1912,ZemmourEric,2021-12-08 08:31:05+00:00,9429
1913,ZemmourEric,2021-12-08 08:11:58+00:00,2761
1914,ZemmourEric,2021-12-07 19:27:03+00:00,11242
1915,ZemmourEric,2021-12-07 16:45:12+00:00,2584
1916,ZemmourEric,2021-12-07 16:19:09+00:00,1024
1917,ZemmourEric,2021-12-07 16:15:58+00:00,4038
1918,ZemmourEric,2021-12-07 16:13:00+00:00,4601
1919,ZemmourEric,2021-12-07 14:25:51+00:00,2027
1920,ZemmourEric,2021-12-07 12:12:11+00:00,3296
1921,ZemmourEric,2021-12-07 08:57:49+00:00,2277
1922,ZemmourEric,2021-12-07 08:47:44+00:00,3998
1923,ZemmourEric,2021-12-07 08:31:06+00:00,2400
1924,ZemmourEric,2021-12-07 08:09:07+00:00,4882
1925,ZemmourEric,2021-12-07 08:04:23+00:00,3940
1926,ZemmourEric,2021-12-07 08:01:44+00:00,3822
1927,ZemmourEric,2021-12-07 08:00:26+00:00,7145
1928,ZemmourEric,2021-12-07 07:58:17+00:00,2882
1929,ZemmourEric,2021-12-07 07:56:09+00:00,4421
1930,ZemmourEric,2021-12-07 07:54:06+00:00,10565
1931,ZemmourEric,2021-12-06 22:51:50+00:00,3475
1932,ZemmourEric,2021-12-06 22:36:59+00:00,4950
1933,ZemmourEric,2021-12-06 19:55:18+00:00,2459
1934,ZemmourEric,2021-12-06 18:41:52+00:00,5021
1935,ZemmourEric,2021-12-06 17:29:16+00:00,3028
1936,ZemmourEric,2021-12-06 11:57:35+00:00,7643
1937,ZemmourEric,2021-12-06 11:46:05+00:00,3479
1938,ZemmourEric,2021-12-06 11:33:21+00:00,4263
1939,ZemmourEric,2021-12-06 09:44:18+00:00,4075
1940,ZemmourEric,2021-12-06 09:20:21+00:00,6610
1941,ZemmourEric,2021-12-06 09:07:58+00:00,9774
1942,ZemmourEric,2021-12-05 20:58:24+00:00,2473
1943,ZemmourEric,2021-12-05 17:56:40+00:00,8843
1944,ZemmourEric,2021-12-05 17:44:27+00:00,3901
1945,ZemmourEric,2021-12-05 17:42:18+00:00,5764
1946,ZemmourEric,2021-12-05 17:39:11+00:00,3827
1947,ZemmourEric,2021-12-05 17:35:05+00:00,2048
1948,ZemmourEric,2021-12-05 17:35:05+00:00,3313
1949,ZemmourEric,2021-12-05 17:31:21+00:00,3636
1950,ZemmourEric,2021-12-05 17:28:47+00:00,10425
1951,ZemmourEric,2021-12-05 17:28:08+00:00,5063
1952,ZemmourEric,2021-12-05 17:26:17+00:00,2440
1953,ZemmourEric,2021-12-05 17:26:17+00:00,2502
1954,ZemmourEric,2021-12-05 17:26:16+00:00,6068
1955,ZemmourEric,2021-12-05 17:24:40+00:00,4603
1956,ZemmourEric,2021-12-05 17:23:38+00:00,6983
1957,ZemmourEric,2021-12-05 17:22:33+00:00,1690
1958,ZemmourEric,2021-12-05 17:22:32+00:00,1826
1959,ZemmourEric,2021-12-05 17:22:31+00:00,2993
1960,ZemmourEric,2021-12-05 17:17:59+00:00,3996
1961,ZemmourEric,2021-12-05 17:15:27+00:00,4142
1962,ZemmourEric,2021-12-05 17:14:14+00:00,2948
1963,ZemmourEric,2021-12-05 17:12:35+00:00,2726
1964,ZemmourEric,2021-12-05 17:11:51+00:00,2865
1965,ZemmourEric,2021-12-05 17:08:46+00:00,3842
1966,ZemmourEric,2021-12-05 17:07:22+00:00,3921
1967,ZemmourEric,2021-12-05 17:06:04+00:00,13471
1968,ZemmourEric,2021-12-05 17:03:45+00:00,5125
1969,ZemmourEric,2021-12-05 17:01:53+00:00,2092
1970,ZemmourEric,2021-12-05 17:01:53+00:00,3222
1971,ZemmourEric,2021-12-05 16:58:25+00:00,2308
1972,ZemmourEric,2021-12-05 16:54:17+00:00,1656
1973,ZemmourEric,2021-12-05 16:54:17+00:00,3954
1974,ZemmourEric,2021-12-05 16:51:15+00:00,1892
1975,ZemmourEric,2021-12-05 16:51:15+00:00,2816
1976,ZemmourEric,2021-12-05 16:50:19+00:00,3128
1977,ZemmourEric,2021-12-05 16:43:42+00:00,4338
1978,ZemmourEric,2021-12-05 16:42:03+00:00,6533
1979,ZemmourEric,2021-12-05 14:41:52+00:00,7518
1980,ZemmourEric,2021-12-05 13:48:25+00:00,2125
1981,ZemmourEric,2021-12-05 13:48:24+00:00,3250
1982,ZemmourEric,2021-12-05 13:25:56+00:00,5403
1983,ZemmourEric,2021-12-05 12:43:31+00:00,5810
1984,ZemmourEric,2021-12-04 21:23:49+00:00,6197
1985,ZemmourEric,2021-12-04 17:39:14+00:00,5165
1986,ZemmourEric,2021-12-04 17:22:39+00:00,8918
1987,ZemmourEric,2021-12-04 13:36:02+00:00,4535
